way to a,789646,60485136,0.013055207
to a tree,138580,279146624,0.000496442
a tree farm,7304,3097548,0.002357994
tree farm you,129,45240,0.002851459
farm you had,49,7793,0.006287694
you had better,151600,7305583,0.020751253
had better take,17596,1016812,0.017305067
better take a,17392,95462,0.182187677
take a different,115525,26867147,0.004299861
a different route,62977,20830878,0.003023252
Nationalism is a,2767,16057,0.172323597
is a non,2190373,476718990,0.004594684
a non profit,110588,13466606,0.008212017
non profit organization,90670,487249,0.186085554
I get my,657848,16498353,0.039873556
get my large,309,3878202,7.97E-05
my large waistline,1,58134,1.72E-05
large waistline from,1,195,0.005128205
waistline from too,1,471,0.002123142
from too much,58261,136605,0.426492442
too much pie,504,16705964,3.02E-05
Mothers trade cake,1,1,1
trade cake recipes,1,205,0.004878049
cake recipes on,125,100052,0.00124935
recipes on a,2458,135285,0.018169051
on a need,59208,167105962,0.000354314
a need to,1748294,4527415,0.386157222
need to know,6350907,127104469,0.04996604
to know basis,16178,39754084,0.000406952
The indecisive customer,1,638,0.001567398
indecisive customer could,1,155,0.006451613
customer could not,2817,30772,0.091544261
could not choose,18984,43613358,0.000435279
not choose either,1411,690575,0.002043225
choose either or,1039,156845,0.006624374
It was an,1168597,58039544,0.020134497
was an emotional,29105,15778143,0.00184464
an emotional wedding,83,762107,0.000108909
emotional wedding Even,1,406,0.002463054
wedding Even the,1,1,1
Even the mother-in-law,1,2823731,3.54E-07
the mother-in-law was,1,1,1
mother-in-law was in,1,1,1
was in tears,38463,23793684,0.001616521
A new country,2660,9441099,0.000281747
new country decided,1,231586,4.32E-06
country decided to,2663,4357,0.611200367
decided to conduct,30388,17996838,0.001688519
to conduct a,1056379,6034363,0.175060566
conduct a gallup,1,2268548,4.41E-07
a gallup pole,1,392,0.00255102
At some executive,1,811965,1.23E-06
some executive galas,1,8894,0.000112435
executive galas there,1,1,1
galas there is,1,1,1
there is a,31341553,110560376,0.283479074
is a chairman,1559,476718990,3.27E-06
a chairman of,15524,95645,0.162308537
chairman of the,2534972,3457275,0.733228337
of the board,2508745,2766332391,0.000906885
Did you know,7068552,16922110,0.41771103
you know that,3898180,45720613,0.085260887
know that dolmas,1,26949874,3.71E-08
that dolmas were,1,1,1
dolmas were first,1,1,1
were first made,17114,1005349,0.017022944
first made in,18212,257210,0.070805956
made in grease?,1,12663593,7.90E-08
I always prayed,1051,5539983,0.000189712
always prayed before,192,5972,0.032150033
prayed before my,1,11295,8.85E-05
before my biology,1,894559,1.12E-06
my biology tests,1,13210,7.57E-05
biology tests I,1,705,0.00141844
tests I was,1737,48956,0.03548084
I was hoping,753207,106686995,0.00705997
was hoping for,191932,1026334,0.187007348
hoping for a,294869,1008589,0.292357938
for a sign,78610,274112498,0.00028678
a sign from,46077,3490172,0.013201928
sign from above,2788,111482,0.025008522
It was not,3851564,58039544,0.066361031
was not church,367,67427798,5.44E-06
not church john,1,10011,9.99E-05
church john disliked,1,258,0.003875969
john disliked It,1,1,1
disliked It was,1,1,1
It was just,776763,58039544,0.013383341
was just the,416019,10595030,0.039265486
just the principle,1880,11697172,0.000160723
the principle of,1854837,3133127,0.59200824
principle of it,4239,3492084,0.001213888
Some grocery stores,788,1256,0.627388535
grocery stores are,11214,461311,0.02430898
stores are in,7713,1806096,0.004270537
are in a,2424398,38941815,0.062256934
in a seedy,14784,364730082,4.05E-05
a seedy part,1434,47751,0.030030785
seedy part of,2774,2881,0.962860118
part of town,189827,124514243,0.00152454
The professor got,276,172172,0.001603048
professor got so,1,1624,0.000615764
got so mad,9913,598475,0.016563766
so mad he,2643,152934,0.017281965
mad he pulled,1,9277,0.000107793
he pulled his,34407,429920,0.080031169
pulled his hair,2252,234154,0.009617602
his hair out,11665,725783,0.016072297
The young boy,15017,1056599,0.014212582
young boy was,10996,1258097,0.008740185
boy was admonished,1,468874,2.13E-06
was admonished by,2999,10417,0.287894787
admonished by his,686,14900,0.046040268
by his father,248461,8881141,0.027976248
his father Apparently,1,5693742,1.76E-07
father Apparently he,1,1,1
Apparently he had,11140,109881,0.101382405
he had been,2450186,28266707,0.086680985
had been naughty,1244,47463128,2.62E-05
To learn skateboard,1,4840981,2.07E-07
learn skateboard tricks,85,556,0.152877698
skateboard tricks you,1,3812,0.000262329
tricks you have,1774,55547,0.031936918
you have to,14274592,135266690,0.105529247
have to be,15271213,115169237,0.132598022
to be taught,343166,505148997,0.000679336
I dropped out,31437,391829,0.080231427
dropped out of,306127,549718,0.556880073
out of math,2393,139365988,1.72E-05
of math class,1393,307896,0.004524255
math class because,413,86691,0.004764047
class because of,16408,89075,0.184204322
because of lousy,1069,41152103,2.60E-05
of lousy marks,1,15269,6.55E-05
A boy who,11404,187886,0.06069638
boy who instinctively,1,786427,1.27E-06
who instinctively takes,1,5949,0.000168095
instinctively takes risks,1,297,0.003367003
takes risks has,1,11890,8.41E-05
risks has a,236,8703,0.027117086
has a natural,111128,75657099,0.001468838
a natural high,9554,5247817,0.001820567
A teacher having,90,224415,0.000401043
teacher having a,773,10110,0.076458952
having a tough,51044,15574229,0.003277466
a tough time,212315,2217467,0.095746633
tough time longs,1,262343,3.81E-06
time longs for,63,123,0.512195122
longs for the,22097,123303,0.179208941
for the end,510207,692874802,0.000736362
the end of,45438156,63206059,0.718889244
end of the,29234349,61106453,0.478416723
of the school,3336322,2766332391,0.001206045
the school days,3757,19333820,0.000194323
Bankers in jail,1,22995,4.35E-05
in jail have,1024,1616453,0.000633486
jail have their,1,3122,0.000320307
have their pros,8956,6254408,0.00143195
their pros and,19834,21916,0.905000913
pros and cons,936172,1024620,0.913677266
Do not expect,346606,74487752,0.004653195
not expect to,819708,3699735,0.221558571
expect to eat,3344,5653580,0.000591484
to eat something,40575,7251478,0.005595411
eat something fancy,1,103584,9.65E-06
something fancy when,1,6776,0.00014758
fancy when you,451,3727,0.121008854
when you are,3753463,51811263,0.072444924
you are driving,111329,148097077,0.00075173
are driving because,144,480983,0.000299387
driving because it,1018,10246,0.099355846
because it is,5744830,26256327,0.21879793
it is plain,67697,245002494,0.000276311
is plain food,1,293725,3.40E-06
I saw a,1224055,11485173,0.106576975
saw a horror,344,3862125,8.91E-05
a horror movie,69395,283166,0.245068264
horror movie last,52,280124,0.000185632
movie last night,16880,27243,0.619608707
last night It,1205,8415156,0.000143194
night It was,1905,17112,0.111325386
It was the,3390184,58039544,0.058411624
was the best,1563903,65694274,0.023805773
the best damn,41844,109363237,0.000382615
best damn movie,735,55299,0.01329138
damn movie I,249,9584,0.025980801
movie I have,37742,316021,0.119428772
I have ever,2280447,154979958,0.014714464
have ever seen,904002,4386416,0.20609126
My horse is,4304,25292,0.170172387
horse is so,1928,274347,0.007027596
is so slow,43726,15889793,0.002751829
so slow it,4753,277763,0.01711171
slow it hurts,68,104102,0.000653206
The directors had,830,199731,0.004155589
directors had one,1,25616,3.90E-05
had one great,4845,2297763,0.002108573
one great movie,1561,406705,0.003838163
great movie after,136,296088,0.000459323
movie after another,1071,33104,0.032352586
after another They,1,997774,1.00E-06
another They were,60,1031,0.058195926
They were on,60566,9974803,0.006071899
were on a,254178,3330871,0.07630977
on a roll,296217,167105962,0.00177263
The man put,2849,2590822,0.001099651
man put his,6694,42000,0.159380952
put his name,38524,1270756,0.030315812
his name on,117847,3594607,0.032784391
name on the,694902,1863240,0.372953565
on the pocket,24558,800328815,3.07E-05
the pocket of,84862,482996,0.175699178
pocket of his,33588,231882,0.144849536
of his shirt,41214,68835977,0.000598728
his shirt so,1325,375493,0.003528694
shirt so he,870,16010,0.054341037
so he would,129995,4632284,0.02806283
he would have,1872945,14547512,0.128746758
would have caller,101,46185346,2.19E-06
have caller ID,5039,7601,0.662939087
Bodybuilders have muscles,1,690,0.001449275
have muscles of,107,5650,0.018938053
muscles of steel,653,279741,0.002334302
When an actress,961,1526776,0.000629431
an actress saw,338,330580,0.001022445
actress saw her,386,467,0.826552463
saw her first,9173,879551,0.010429185
her first wrinkle,1,3353575,2.98E-07
first wrinkle she,1,839,0.001191895
wrinkle she thought,1,42,0.023809524
she thought she,119411,1104184,0.108144114
thought she would,71940,751993,0.095665784
she would die,19666,5373471,0.003659832
A cardboard fort,1,7378,0.000135538
cardboard fort would,1,208,0.004807692
fort would be,720,2034,0.353982301
would be a,9570936,122128306,0.078367876
be a waste,140642,106128674,0.001325203
a waste of,1165372,1734428,0.671905666
waste of paper,10862,2071558,0.005243397
Being able to,382324,386475,0.989259331
able to fit,93726,100783318,0.000929975
to fit size,1449,6898305,0.000210052
fit size fourteen,1,7765,0.000128783
size fourteen pants,1,709,0.001410437
fourteen pants is,1,1,1
pants is quite,58,22057,0.002629551
is quite a,679589,7294579,0.093163567
quite a feat,31691,9226864,0.003434645
The intern wanted,1,53892,1.86E-05
intern wanted to,76,282,0.269503546
wanted to say,1032584,27402383,0.03768227
to say something,562999,39326911,0.014315871
say something but,13387,1748829,0.007654836
something but he,3837,168098,0.022825971
but he was,1320944,13056191,0.101173765
he was not,3135027,57658957,0.054371899
was not allowed,284151,67427798,0.004214152
Those who carry,2429,4296266,0.000565375
who carry too,117,180397,0.00064857
carry too many,2102,12262,0.171423911
too many burdens,664,7525634,8.82E-05
many burdens start,1,4335,0.000230681
burdens start feeling,1,44,0.022727273
start feeling pale,1,81436,1.23E-05
A mans family,1,4534,0.000220556
mans family is,1,761,0.00131406
family is his,1295,1819694,0.000711658
is his anchor,225,2886361,7.80E-05
his anchor in,319,6755,0.047224278
anchor in a,13181,114482,0.115136004
in a manor,5734,364730082,1.57E-05
a manor of,2733,29866,0.091508739
manor of speaking,698,55599,0.012554183
An online poker,1376,727138,0.001892351
online poker tournament,243994,14637897,0.016668651
poker tournament ended,1,1345076,7.43E-07
tournament ended suddenly,1,3311,0.000302024
ended suddenly when,534,3466,0.15406809
suddenly when the,2311,14750,0.156677966
when the competitor,2161,59007848,3.66E-05
the competitor cashed,1,162265,6.16E-06
competitor cashed in,1,1,1
cashed in his,2751,80415,0.034210035
in his chips,2493,43950191,5.67E-05
Britain is a,29945,339651,0.088164027
is a wet,14973,476718990,3.14E-05
a wet place,1144,673912,0.001697551
wet place since,1,7927,0.000126151
place since the,57291,235926,0.242834618
since the autumn,4929,23264155,0.000211871
the autumn has,708,723386,0.000978731
autumn has had,1,6020,0.000166113
has had a,1677104,6845443,0.244995685
had a long,456534,51079136,0.008937778
a long rain,857,29987389,2.86E-05
Tomato gardeners who,1,1,1
gardeners who work,296,21854,0.013544431
who work extra,353,2163916,0.00016313
work extra get,1,39659,2.52E-05
extra get time,1,702,0.001424501
get time and,5778,245014,0.023582326
time and a,318343,28108829,0.011325374
and a half,4760711,178504444,0.026669986
If you say,184026,210252670,0.000875261
you say you,400527,6462150,0.061980455
say you have,209204,2346696,0.089148317
you have bad,122903,135266690,0.000908598
have bad teeth,2715,376603,0.007209183
bad teeth I,47,26274,0.001788841
teeth I would,193,14193,0.013598253
I would say,2006368,61619248,0.032560735
would say that,915136,4181918,0.218831646
say that was,53820,22024273,0.002443667
that was a,1584877,33913085,0.046733495
was a poor,96042,98682950,0.000973238
a poor excuse,21315,2436611,0.008747806
People who like,59060,4256610,0.013874891
who like purple,53,1344356,3.94E-05
like purple paint,1,11275,8.87E-05
purple paint have,1,4073,0.000245519
paint have a,219,3444,0.06358885
have a guilt,1174,156027480,7.52E-06
a guilt complex,2557,44005,0.058107033
To err is,43172,45718,0.944310775
err is careless,1,56310,1.78E-05
When their parrot,1,144284,6.93E-06
their parrot was,1,1303,0.00076746
parrot was little,1,5642,0.000177242
was little they,3797,961428,0.003949334
little they only,1,72858,1.37E-05
they only got,11376,1214093,0.009369958
only got rest,1,597405,1.67E-06
got rest after,1,631,0.001584786
rest after sun,1,64809,1.54E-05
after sun down,640,22239,0.028778272
Novice choristers make,1,1,1
choristers make terrible,1,1,1
make terrible singers,1,6367,0.00015706
terrible singers because,1,503,0.001988072
singers because they,236,1073,0.219944082
because they cannot,50,20712023,2.41E-06
they cannot hit,1,736,0.001358696
cannot hit the,1,1,1
hit the high,22699,6332762,0.003584376
the high seas,201057,13707064,0.01466813
An optometrist is,526,4825,0.109015544
optometrist is a,454,3411,0.133098798
is a bright,109395,476718990,0.000229475
a bright spark,2893,1641159,0.001762779
bright spark who,399,14336,0.027832031
spark who knows,1,618,0.001618123
who knows whats,2163,3001733,0.000720584
knows whats what,178,18570,0.009585353
When the mayor,3008,19672833,0.000152901
the mayor wanted,702,1126933,0.00062293
mayor wanted to,727,1333,0.545386347
wanted to balance,2476,27402383,9.04E-05
to balance the,551306,1667313,0.330655372
balance the budget,85786,965423,0.088858459
the budget he,3885,4255300,0.000912979
budget he turned,1,9958,0.000100422
he turned to,232953,1038193,0.224383135
turned to a,98488,3304261,0.029806362
to a fund,47627,279146624,0.000170616
a fund raiser,36044,957154,0.037657472
Daniel is a,12386,84826,0.146016552
is a biblical,10796,476718990,2.26E-05
a biblical profit,1,155026,6.45E-06
biblical profit known,1,1,1
profit known for,1,166,0.006024096
known for interpreting,118,5472509,2.16E-05
for interpreting dreams,404,146030,0.002766555
He can recite,1042,1956582,0.000532561
can recite the,9244,31409,0.294310548
recite the number,385,186997,0.002058857
the number pie,76,47340815,1.61E-06
number pie up,1,95,0.010526316
pie up to,104,1213,0.08573784
up to ten,337250,130000057,0.00259423
to ten decimal,376,1386163,0.000271252
ten decimal places,474,1258,0.376788553
Bakers need flour,1,200,0.005
need flour and,59,666,0.088588589
flour and milk,5722,419750,0.013631924
and milk together,5892,632100,0.00932131
milk together to,186,8297,0.022417741
together to make,327079,5755771,0.056826271
to make bread,16539,122728935,0.00013476
make bread dough,370,28024,0.013202969
The fisherman dipped,1,19434,5.15E-05
fisherman dipped the,1,1,1
dipped the or,1,17195,5.82E-05
the or in,3096,213060,0.014531118
or in the,4703420,26131691,0.179989117
in the river,480602,1628795324,0.000295066
Boxes are stacked,151,43697,0.003455615
are stacked in,13873,106639,0.130093118
stacked in tears,1,87670,1.14E-05
in tears in,4086,383930,0.010642565
tears in the,46837,385246,0.121576863
in the warehouse,91239,1628795324,5.60E-05
Pollsters conducted a,1,51,0.019607843
conducted a pole,1,1320028,7.58E-07
a pole on,7557,326097,0.023174086
pole on the,15174,42381,0.3580378
on the popularity,34655,800328815,4.33E-05
the popularity of,603028,711371,0.847698318
popularity of the,294776,1311046,0.224840318
of the political,1050598,2766332391,0.00037978
the political candidates,1612,6686490,0.000241083
The old man,227265,2148024,0.10580189
old man is,54639,3299585,0.016559355
man is alone,1775,2751606,0.000645078
is alone all,147,143690,0.001023036
alone all the,10381,41636,0.249327505
all the time,6954027,129776996,0.053584435
the time and,2823728,76880438,0.036728823
time and is,153450,28108829,0.005459139
and is board,6693,75098452,8.91E-05
is board to,194,83692,0.002318023
board to tears,155,1273278,0.000121733
Grease is a,1423,12262,0.116049584
is a country,287938,476718990,0.000603999
a country in,147831,5593089,0.026431012
country in the,976035,2654436,0.367699579
in the the,296803,1628795324,0.000182222
the the southern,856,5400040,0.000158517
the southern portion,72822,3419306,0.021297304
southern portion of,81592,95461,0.854715538
portion of Europe,1817,16946375,0.000107221
In mathematics the,1840,63307,0.029064716
mathematics the sign,1,8853,0.000112956
the sign function,3470,2068312,0.001677697
sign function is,468,8764,0.053400274
function is a,136856,3507155,0.039021942
is a function,844631,476718990,0.001771759
a function of,3544203,6597206,0.537227881
function of an,79557,9000005,0.008839662
of an angle,26975,76105830,0.000354441
Ms Wu is,1,2911,0.000343525
Wu is the,1881,15337,0.122644585
is the principle,121626,306482559,0.000396845
the principle of,1854837,3133127,0.59200824
principle of our,21000,3492084,0.006013601
of our local,214857,92545048,0.002321648
our local high,3981,1410557,0.002822289
local high school,120541,201473,0.598298531
I bought a,841678,4646527,0.181141313
bought a new,229170,2828559,0.081020053
a new seedy,1,120399394,8.31E-09
new seedy today,1,1,1
seedy today in,1,95,0.010526316
today in classical,371,1755092,0.000211385
in classical music,40650,297212,0.136771059
The hair ran,1,124380,8.04E-06
hair ran rapidly,1,1063,0.000940734
ran rapidly through,202,1916,0.105427975
rapidly through the,26321,54968,0.478842235
through the fields,36842,84692141,0.000435011
That cabin is,74,409,0.180929095
cabin is made,934,101623,0.009190833
is made of,2001532,17014082,0.117639729
made of naughty,1,8942896,1.12E-07
of naughty pine,1,67066,1.49E-05
The clothesline hangs,1,585,0.001709402
clothesline hangs taught,1,1,1
hangs taught between,1,1,1
taught between two,65,2207,0.029451744
between two poles,5151,4721150,0.001091048
Karl marks was,1,1,1
marks was a,410,7914,0.051806924
was a german,4784,98682950,4.85E-05
a german philosopher,145,97888,0.001481285
He waved at,2668,43602,0.061189854
waved at me,7367,47886,0.153844547
at me to,49645,4792393,0.010359125
me to say,362181,32200539,0.011247669
to say high,1669,39326911,4.24E-05
She was in,165797,10290828,0.016111143
was in a,1815111,23793684,0.076285413
in a days,147804,364730082,0.000405242
a days after,164,277925,0.000590087
days after learning,3985,8627019,0.000461921
after learning the,15641,176279,0.088728663
learning the bad,131,1106664,0.000118374
the bad news,243123,3099491,0.078439653
Novels and essays,53,66497,0.000797028
and essays are,5096,388000,0.013134021
essays are written,3726,114679,0.032490691
are written in,375004,2971072,0.126218415
written in pros,1,6361447,1.57E-07
Our plain landed,1,1092,0.000915751
plain landed at,1,49,0.020408163
landed at the,41935,229678,0.182581701
at the airport,958287,416201497,0.002302459
That beaver is,1,120,0.008333333
beaver is building,1,7915,0.000126342
is building a,178411,779722,0.228813603
building a damn,130,3844424,3.38E-05
a damn with,356,939387,0.000378971
damn with logs,1,1984,0.000504032
with logs and,3802,22841,0.166455059
logs and sticks,466,367142,0.001269264
This computer has,10603,112576,0.094185262
computer has a,46078,326276,0.141223994
has a processing,2628,75657099,3.47E-05
a processing speed,1217,212574,0.005725065
processing speed of,8442,103900,0.081251203
speed of thirty-three,1,4200139,2.38E-07
of thirty-three mega,1,1,1
thirty-three mega hurts,1,1,1
She plays the,12233,72740,0.168174319
plays the leading,5397,1094799,0.004929672
the leading roll,216,7913077,2.73E-05
leading roll in,488,1054,0.462998102
roll in a,13035,355108,0.036707143
in a television,58953,364730082,0.000161635
a television show,61632,982020,0.062760433
He puts a,8315,123452,0.067354113
puts a caller,60,695982,8.62E-05
a caller on,5709,166501,0.034288082
caller on his,465,24691,0.018832773
on his dog,2825,21576564,0.000130929
his dog before,269,321252,0.000837349
dog before walking,1,19499,5.13E-05
before walking it,78,44952,0.001735184
The little boy,51541,890893,0.057853188
little boy wanted,1304,1115315,0.001169176
boy wanted to,4733,8706,0.543648059
wanted to steel,87,27402383,3.17E-06
to steel his,503,114758,0.004383137
steel his friends,1,1503,0.000665336
his friends candy,1,2083783,4.80E-07
friends candy but,1,82,0.012195122
candy but decided,1,5798,0.000172473
but decided not,28684,287165,0.099886825
decided not to,999687,1027773,0.972672954
Some people do,104681,3452579,0.030319654
people do not,2617836,3934072,0.665426561
do not like,6758360,326267941,0.020714141
not like to,1187703,13737864,0.086454706
like to die,17352,75094298,0.000231069
to die their,603,4204269,0.000143426
die their hair,511,3228,0.158302354
She must have,87117,266824,0.326496117
must have a,2616082,18453680,0.141764786
have a small,624753,156027480,0.004004122
a small waste,835,34107305,2.45E-05
small waste look,1,4854,0.000206016
waste look how,1,173,0.005780347
look how tiny,187,151826,0.001231673
how tiny her,576,17506,0.032903005
tiny her belt,1,1257,0.000795545
her belt is,278,58176,0.004778603
These new shoes,161,610733,0.000263618
new shoes are,1559,156552,0.009958352
shoes are hurting,92,495471,0.000185682
are hurting my,1263,118161,0.010688806
hurting my feat,1,31866,3.14E-05
The student read,262,2992411,8.76E-05
student read her,41,11621,0.003528096
read her poem,1420,236108,0.006014197
her poem allowed,1,26610,3.76E-05
poem allowed in,1,67,0.014925373
allowed in class,3275,1964771,0.001666861
A worker filled,1,83642,1.20E-05
worker filled a,1,216,0.00462963
filled a pale,1,117665,8.50E-06
a pale with,57,314477,0.000181253
pale with water,1,46452,2.15E-05
with water to,84282,2541369,0.033164015
water to clean,16786,2853896,0.005881784
to clean the,397475,3740097,0.106273982
clean the floor,7843,924357,0.008484817
Those wealthy people,1,266,0.003759398
wealthy people live,437,73166,0.00597272
people live in,220234,685629,0.321214534
live in a,2246108,15277762,0.14701813
in a huge,257008,364730082,0.000704653
a huge manner,2975,19951018,0.000149115
Cashed copies of,1,1,1
copies of the,3338545,10411560,0.320657519
of the web,1848699,2766332391,0.000668285
the web pages,254033,29088379,0.008733144
web pages are,216231,4801270,0.045036209
pages are stored,29045,9321565,0.003115893
are stored in,862470,1911919,0.451101746
stored in the,1947921,6189887,0.314694113
in the database,1699790,1628795324,0.001043587
The kings rain,1,39138,2.56E-05
kings rain ended,1,1,1
rain ended and,166,2621,0.063334605
ended and his,1410,278386,0.00506491
and his heir,3366,36429131,9.24E-05
his heir took,1,45702,2.19E-05
heir took over,1,159,0.006289308
One of my,1469387,28669523,0.051252579
of my favorite,1856402,56480880,0.032867795
my favorite meals,2450,5417256,0.000452258
favorite meals is,534,10881,0.049076372
meals is chicken,1,41564,2.41E-05
is chicken in,280,15435,0.01814059
chicken in a,33871,168603,0.200892036
in a creamy,31328,364730082,8.59E-05
a creamy sauce,8189,184497,0.044385546
creamy sauce flavored,53,18394,0.002881374
sauce flavored with,2671,3021,0.884144323
flavored with time,1,115571,8.65E-06
A poor is,1,118082,8.47E-06
poor is a,9179,112384,0.081675327
is a very,8493828,476718990,0.017817264
a very small,1379297,47769499,0.02887401
very small opening,1900,3777807,0.000502937
small opening on,1540,51637,0.029823576
opening on the,56542,238644,0.236930323
on the surface,1762721,800328815,0.002202496
the surface of,2716522,9277414,0.292810259
surface of your,42489,4488966,0.009465209
of your skin,161487,93832581,0.001721012
She covered the,3357,14348,0.233969891
covered the frame,188,1010719,0.000186006
the frame with,41023,2549709,0.016089287
frame with guilt,1,577887,1.73E-06
Prince William is,3766,664737,0.005665398
William is err,1,53808,1.86E-05
is err to,1,1708,0.00058548
err to the,1045,3809,0.274350223
to the british,3834,1139248999,3.37E-06
the british throne,84,103980,0.000807848
They have a,1281307,10098606,0.126879591
have a sun,4306,156027480,2.76E-05
a sun and,8508,299792,0.028379677
sun and a,18677,1193822,0.015644711
and a daughter,126296,178504444,0.000707523
It is hard,688824,146170368,0.004712474
is hard even,2796,3647939,0.00076646
hard even for,5800,24622,0.235561693
even for a,334621,2261237,0.147981392
for a soprano,1962,274112498,7.16E-06
a soprano to,282,28907,0.009755423
soprano to sing,211,4345,0.048561565
to sing the,118988,1809969,0.065740352
sing the high,851,402623,0.00211364
the high seas,201057,13707064,0.01466813
My desk lamp,45,16244,0.002770254
desk lamp uses,120,74341,0.001614183
lamp uses a,1173,4897,0.239534409
uses a sixty,1,4772084,2.10E-07
a sixty what,1,69691,1.43E-05
sixty what light,1,82,0.012195122
what light bulb,79,26223,0.003012623
He used a,35564,521691,0.068170622
used a raiser,1,3551393,2.82E-07
a raiser to,50,2140,0.023364486
raiser to shave,1,19053,5.25E-05
to shave his,10535,291889,0.036092487
shave his beard,2737,22433,0.122007756
Its easy to,51009,188395,0.270755593
easy to tie,4563,28471715,0.000160264
to tie a,67028,1181989,0.056707804
tie a double,724,163826,0.004419323
a double not,158,4541729,3.48E-05
We get our,22343,960369,0.023265016
get our would,1,1276208,7.84E-07
our would from,1,7134,0.000140174
would from trees,1,37587,2.66E-05
A grater was,1,259,0.003861004
grater was hired,1,281,0.003558719
was hired to,147598,599702,0.246118906
hired to score,412,606660,0.000679128
to score all,3929,1485373,0.002645127
score all of,1225,12673,0.096662195
all of the,26311386,71818768,0.366358081
of the tests,302877,2766332391,0.000109487
I was poked,638,106686995,5.98E-06
was poked in,860,4421,0.194526125
poked in the,16456,29306,0.561523238
in the I,113571,1628795324,6.97E-05
We learned about,19097,247732,0.077087336
learned about how,21042,1036530,0.020300425
about how a,163817,14305762,0.01145112
how a sell,1,3548571,2.82E-07
a sell works,1,163368,6.12E-06
sell works in,98,4586,0.021369385
works in biology,181,3853641,4.70E-05
That cent is,1,1,1
cent is unpleasant,1,82701,1.21E-05
I took a,1117792,6127504,0.182422076
took a coarse,1,7376815,1.36E-07
a coarse in,489,193095,0.002532432
coarse in school,1,7950,0.000125786
There are dear,55,76775274,7.16E-07
are dear in,331,29711,0.011140655
dear in the,4143,18737,0.221113305
in the forest,672341,1628795324,0.000412784
He tried to,259485,369281,0.702676282
tried to steal,38982,16201427,0.002406084
to steal honey,188,1349870,0.000139273
steal honey but,1,472,0.002118644
honey but was,1,5253,0.000190367
but was stung,109,4224254,2.58E-05
was stung by,8205,17759,0.462019258
stung by an,1644,85134,0.019310734
by an angry,32455,20424772,0.001589002
an angry be,1,442155,2.26E-06
Cars should break,1,2972,0.000336474
should break slowly,1,68718,1.46E-05
We use different,4796,3594101,0.001334409
use different kinds,6462,643987,0.010034364
different kinds of,1377794,1516382,0.908606143
kinds of flowers,11309,31597846,0.000357904
of flowers in,74980,1334107,0.056202389
flowers in baking,1,911111,1.10E-06
The fair had,507,233241,0.002173717
fair had to,211,5006,0.042149421
had to be,5381605,37065360,0.145192304
to be paid,2324326,505148997,0.004601268
His heal was,1,127,0.007874016
heal was bruised,1,1250,0.0008
was bruised from,580,23967,0.024199942
bruised from walking,1,8706,0.000114863
from walking too,268,89742,0.002986339
walking too much,691,7583,0.091124885
We sang a,2097,29060,0.072161046
sang a him,1,127676,7.83E-06
a him in,1569,27297,0.057478844
him in church,1522,7506532,0.000202757
I answered with,9307,459599,0.020250262
answered with a,98004,257628,0.380408962
with a string,118731,271525283,0.000437274
a string of,965019,3742430,0.257858931
string of nos,1,1827377,5.47E-07
We stayed at,304076,808744,0.375985479
stayed at an,4535,2764843,0.001640238
at an in,20645,11836110,0.001744239
That famous movie,1,5412,0.000184775
famous movie star,7231,45306,0.159603585
movie star is,4500,428805,0.010494281
star is my,284,340456,0.000834175
is my idle,343,13117977,2.61E-05
I hired a,24966,78907,0.316397785
hired a made,1,441043,2.27E-06
a made to,8882,154988,0.057307663
made to clean,6685,17073224,0.000391549
The none was,1,2821,0.000354484
none was very,160,117582,0.001360752
was very pious,851,11641665,7.31E-05
very pious and,1871,10146,0.184407648
pious and kind,110,46976,0.002341621
We were in,245300,8501310,0.028854377
were in morning,59,9765978,6.04E-06
in morning after,1067,118311,0.009018604
morning after our,3716,566797,0.006556139
after our loved,147,608438,0.000241602
our loved one,12748,119963,0.106266099
loved one died,4430,1547812,0.002862105
Vegetarians dont like,1,1,1
dont like meet,1,665578,1.50E-06
You need to,3805110,6217072,0.612042132
need to real,388,127104469,3.05E-06
to real in,626,1577784,0.000396759
real in the,30604,156025,0.196148053
in the fish,81730,1628795324,5.02E-05
She ate a,2526,20957,0.120532519
ate a pair,208,286681,0.000725545
a pair and,25493,5603848,0.004549195
pair and two,1277,195899,0.006518665
and two apples,549,12045268,4.56E-05
It is customary,61190,146170368,0.000418621
is customary for,34124,201905,0.169010178
customary for Christians,68,80803,0.000841553
for Christians to,45714,271309,0.168494226
Christians to prey,1,287652,3.48E-06
to prey before,1,69878,1.43E-05
prey before bed,1,3502,0.000285551
He tripped over,1076,4607,0.23355763
tripped over a,16465,77931,0.211276642
over a trees,1,24284389,4.12E-08
a trees route,1,3870,0.000258398
That business made,44,12162,0.003617826
business made one,1,12644,7.91E-05
made one million,377,470097,0.000801962
one million dollars,127217,1537040,0.082767527
million dollars in,235743,2610047,0.090321362
dollars in prophet,1,1818787,5.50E-07
in prophet last,1,434,0.002304147
prophet last year,1,69,0.014492754
Would you like,4291080,8007475,0.535884283
you like some,67745,21332089,0.003175732
like some apple,131,1567836,8.36E-05
some apple pi,1,13003,7.69E-05
apple pi for,1,174,0.005747126
pi for dessert?,1,3585,0.00027894
The company has,978821,8523448,0.114838619
company has a,273691,3552329,0.07704551
has a knead,1,75657099,1.32E-08
a knead for,1,886,0.001128668
