uniqueID,h1_trigram,h2_trigram,h1_prob,h2Prob,dummy
197,exam without studying,exam without studying,0.012995347,0.012995347,1
197,without studying was,without studying was,7.20E-05,7.20E-05,1
197,studying was a,studying was a,0.053008907,0.053008907,1
197,was a real,was a real,0.006438316,0.006438316,1
197,a real feat,a real feet,0.000120344,3.55E-06,1
198,We allowed our,We aloud our,0.035576226,1,1
198,allowed our son,aloud our son,0.004138296,0.002159827,1
198,our son to,our son to,0.035460951,0.035460951,1
198,son to use,son to use,0.004610634,0.004610634,1
198,to use the,to use the,0.170055355,0.170055355,1
198,use the family,use the family,0.000108119,0.000108119,1
198,the family car,the family car,0.002343524,0.002343524,1
199,She looks pale,She looks pail,0.00078528,2.94E-06,1
199,looks pale and,looks pail and,0.328464017,1,1
199,pale and sick,pail and sick,0.003125364,6.78E-05,1
200,There was all,There was all,0.000490412,0.000490412,1
200,was all manner,was all manor,0.000109176,2.43E-07,1
200,all manner of,all manor of,0.975795778,0.958702967,1
200,manner of food,manor of food,0.000727667,1.80E-05,1
200,of food at,of food at,0.006447128,0.006447128,1
200,food at the,food at the,0.231202436,0.231202436,1
200,at the party,at the party,0.000616389,0.000616389,1
201,She bought stocks,She bought stocks,2.35E-05,2.35E-05,1
201,bought stocks for,bought stocks for,0.030656448,0.030656448,1
201,stocks for ten,stocks for ten,7.89E-06,7.89E-06,1
201,for ten years,for ten years,0.396904505,0.396904505,1
201,ten years and,ten years and,0.033695091,0.033695091,1
201,years and then,years and then,0.014239589,0.014239589,1
201,and then cashed,and then cached,1.06E-05,1.61E-05,1
201,then cashed in,then cached in,0.296183868,0.128196023,1
201,cashed in her,cached in her,0.011602313,1.88E-05,1
201,in her chips,in her chips,1.69E-05,1.69E-05,1
202,Rain fell on,Reign fell on,0.128376918,1,1
202,fell on the,fell on the,0.249165696,0.249165696,1
202,on the city,on the city,0.00052034,0.00052034,1
202,the city last,the city last,0.000487049,0.000487049,1
202,city last night,city last night,0.161181086,0.161181086,1
203,We have time,We have thyme,0.000291182,2.01E-08,1
203,have time to,have thyme to,0.607988506,0.003194888,1
203,time to have,thyme to have,0.004742943,0.000267523,1
203,to have lunch,to have lunch,0.000816302,0.000816302,1
203,have lunch before,have lunch before,0.008097236,0.008097236,1
203,lunch before the,lunch before the,0.112986315,0.112986315,1
203,before the meeting,before the meeting,0.006406193,0.006406193,1
204,That family is,That family is,0.116895189,0.116895189,1
204,family is so,family is so,0.007235832,0.007235832,1
204,is so poor,is so pore,0.002201791,6.29E-08,1
204,so poor they,so pore they,0.026244953,0.005319149,1
204,poor they cannot,pore they cannot,6.82E-05,0.014285714,1
204,they cannot afford,they cannot afford,0.001358696,0.001358696,1
204,cannot afford to,cannot afford to,0.370199693,0.370199693,1
204,afford to buy,afford to buy,0.057695299,0.057695299,1
204,to buy food,to buy food,0.002727264,0.002727264,1
205,A jury decides,A jury decides,0.001693465,0.001693465,1
205,jury decides the,jury decides the,0.167232713,0.167232713,1
205,decides the guilt,decides the gilt,0.000737333,7.37E-06,1
205,the guilt or,the gilt or,0.068799259,0.015860522,1
205,guilt or innocence,gilt or innocence,0.505777375,0.000397141,1
205,or innocence of,or innocence of,0.274939447,0.274939447,1
205,innocence of an,innocence of an,0.021763182,0.021763182,1
205,of an accused,of an accused,0.000505756,0.000505756,1
205,an accused person,an accused person,0.153568829,0.153568829,1
206,It is better,It is better,0.002433865,0.002433865,1
206,is better to,is better to,0.12679411,0.12679411,1
206,better to err,better to heir,0.00324894,2.46E-07,1
206,to err on,to heir on,0.57065777,0.000327439,1
206,err on the,heir on the,0.946364476,0.506346968,1
206,on the side,on the side,0.00320629,0.00320629,1
206,the side of,the side of,0.44874605,0.44874605,1
206,side of being,side of being,0.000679254,0.000679254,1
206,of being too,of being too,0.00357374,0.00357374,1
206,being too safe,being too safe,0.000342732,0.000342732,1
207,The sun rises,The son rises,0.021539067,0.000396459,1
207,sun rises every,son rises every,0.008651886,0.002024291,1
207,rises every morning,rises every morning,0.242123543,0.242123543,1
207,every morning and,every morning and,0.100594849,0.100594849,1
207,morning and sets,morning and sets,0.000211856,0.000211856,1
207,and sets every,and sets every,0.000606528,0.000606528,1
207,sets every evening,sets every evening,0.024282199,0.024282199,1
208,The ship is,The ship is,0.121462801,0.121462801,1
208,ship is in,ship is in,0.038665201,0.038665201,1
208,is in the,is in the,0.245769322,0.245769322,1
208,in the mid-atlantic,in the mid-atlantic,6.14E-10,6.14E-10,1
208,the mid-atlantic on,the mid-atlantic on,1,1,1
208,mid-atlantic on the,mid-atlantic on the,1,1,1
208,on the high,on the high,0.000840233,0.000840233,1
208,the high seas,the high cs,0.01466813,7.30E-08,1
209,The teacher told,The teacher told,0.005515811,0.005515811,1
209,teacher told the,teacher told the,0.065502268,0.065502268,1
209,told the students,told the students,0.004143262,0.004143262,1
209,the students what,the students watt,0.002130481,1.14E-07,1
209,students what to,students watt to,0.046393545,1,1
209,what to do,watt to do,0.486352997,0.000161421,1
210,That girl organized,That girl organized,1.73E-05,1.73E-05,1
210,girl organized a,girl organized a,0.020408163,0.020408163,1
210,organized a fund,organized a fund,0.002638711,0.002638711,1
210,a fund raiser,a fund razor,0.037657472,1.04E-06,1
210,fund raiser at,fund razor at,0.017993,0.000135777,1
210,raiser at her,razor at her,0.008718325,0.000398406,1
210,at her local,at her local,0.00251602,0.00251602,1
210,her local church,her local church,0.04178369,0.04178369,1
211,Lets do this,Lets do this,0.106521168,0.106521168,1
211,do this at,do this at,0.007388099,0.007388099,1
211,this at but,this at but,5.22E-05,5.22E-05,1
211,at but not,at but knot,0.066530105,1.46E-05,1
211,but not that,but knot that,0.005185978,0.003875969,1
212,Her father would,Her father wood,0.008234551,2.78E-06,1
212,father would not,father wood not,0.114193334,0.02173913,1
212,would not let,wood not let,0.012636291,0.000167616,1
212,not let her,not let her,0.02424219,0.02424219,1
212,let her go,let her go,0.103959985,0.103959985,1
212,her go to,her go to,0.066012631,0.066012631,1
212,go to the,go to the,0.253651902,0.253651902,1
212,to the party,to the party,0.000508494,0.000508494,1
213,The cheese grater,The cheese grader,0.001920399,2.40E-05,1
213,cheese grater slices,cheese grader slices,5.45E-05,0.002272727,1
213,grater slices the,grader slices the,1,1,1
213,slices the cheese,slices the cheese,7.91E-05,7.91E-05,1
214,I dont know,Eye dont know,0.226692995,1,1
214,dont know the,dont know the,0.031305094,0.031305094,1
214,know the answer,know the answer,0.03223127,0.03223127,1
215,I must sell,I must cell,0.000571257,1.36E-07,1
215,must sell my,must cell my,0.009174959,0.010638298,1
215,sell my car,cell my car,0.07040714,0.001529052,1
215,my car for,my car for,0.017471043,0.017471043,1
215,car for a,car for a,0.092841549,0.092841549,1
215,for a good,for a good,0.007109136,0.007109136,1
215,a good price,a good price,0.004117079,0.004117079,1
216,He is so,He is so,0.007712627,0.007712627,1
216,is so stingy,is so stingy,3.10E-05,3.10E-05,1
216,so stingy that,so stingy that,0.067718941,0.067718941,1
216,stingy that he,stingy that he,0.252730109,0.252730109,1
216,that he would,that he would,0.055403681,0.055403681,1
216,he would not,he would not,0.132672171,0.132672171,1
216,would not even,would not even,0.012287022,0.012287022,1
216,not even let,not even let,0.00283143,0.00283143,1
216,even let me,even let me,0.19606167,0.19606167,1
216,let me borrow,let me borrow,0.001739703,0.001739703,1
216,me borrow a,me borrow a,0.075507551,0.075507551,1
216,borrow a cent,borrow a scent,0.000360492,4.45E-06,1
217,You have very,You have very,0.00121634,0.00121634,1
217,have very coarse,have very course,0.000125011,2.73E-05,1
217,very coarse hair,very course hair,0.007477243,0.000193536,1
218,Youre such a,Youre such a,0.811808118,0.811808118,1
218,such a dear,such a deer,0.000192818,4.70E-06,1
218,a dear friend,a deer friend,0.440068706,0.00032177,1
219,I will be,I will bee,0.11496821,6.68E-06,1
219,will be okay,will bee okay,0.000201519,0.000166058,1
219,be okay dont,bee okay dont,2.08E-06,1,1
219,okay dont worry,okay dont worry,0.123036649,0.123036649,1
220,Break a leg,Brake a leg,0.166152385,0.020194821,1
220,a leg on,a leg on,0.022835956,0.022835956,1
220,leg on your,leg on your,0.00853234,0.00853234,1
220,on your performance,on your performance,0.000436963,0.000436963,1
221,I picked some,I picked some,0.003000314,0.003000314,1
221,picked some pretty,picked some pretty,0.007350991,0.007350991,1
221,some pretty flowers,some pretty flours,0.001170798,1.14E-06,1
221,pretty flowers that,pretty flours that,0.017379559,1,1
221,flowers that were,flours that were,0.026374391,0.001006036,1
221,that were growing,that were growing,0.000377263,0.000377263,1
221,were growing among,were growing among,0.001485143,0.001485143,1
221,growing among weeds,growing among weeds,5.07E-05,5.07E-05,1
222,The rules of,The rules of,0.1731637,0.1731637,1
222,rules of this,rules of this,0.020827569,0.020827569,1
222,of this game,of this game,0.001478715,0.001478715,1
222,this game are,this game are,0.01002629,0.01002629,1
222,game are not,game are not,0.034805881,0.034805881,1
222,are not fair,are not fare,0.000112545,5.08E-07,1
223,It just takes,It just takes,0.035037413,0.035037413,1
223,just takes time,just takes time,0.072575452,0.072575452,1
223,takes time for,takes time for,0.064268057,0.064268057,1
223,time for wounds,time for wounds,1.07E-05,1.07E-05,1
223,for wounds to,for wounds to,0.033809597,0.033809597,1
223,wounds to heal,wounds to heel,0.067033662,1.27E-05,1
224,John likes Sarah,John likes Sarah,0.000119717,0.000119717,1
224,likes Sarah but,likes Sarah but,0.003322259,0.003322259,1
224,Sarah but she,Sarah but she,0.073281748,0.073281748,1
224,but she doesnt,but she doesnt,0.001050925,0.001050925,1
224,she doesnt like,she doesnt like,0.060347196,0.060347196,1
224,doesnt like him,doesnt like hymn,0.016248288,1.83E-05,1
224,like him back,like hymn back,0.001248726,0.003952569,1
225,He knows almost,He nos almost,0.000495621,1,1
225,knows almost every,nos almost every,0.165677128,1,1
225,almost every word,almost every word,0.00253922,0.00253922,1
225,every word in,every word in,0.052589304,0.052589304,1
225,word in the,word in the,0.311102653,0.311102653,1
225,in the dictionary,in the dictionary,0.000164364,0.000164364,1
226,Come in the,Come inn the,0.012347082,1,1
226,in the room,inn the room,0.001395442,0.002839565,1
226,the room and,the room and,0.073040241,0.073040241,1
226,room and close,room and close,0.00096156,0.00096156,1
226,and close the,and close the,0.141381275,0.141381275,1
226,close the door,close the door,0.048817375,0.048817375,1
227,Youre just sitting,Youre just sitting,0.000519751,0.000519751,1
227,just sitting there,just sitting there,0.254451008,0.254451008,1
227,sitting there doing,sitting there doing,0.008058879,0.008058879,1
227,there doing nothing,there doing nothing,0.103940605,0.103940605,1
227,doing nothing dont,doing nothing dont,1.77E-06,1.77E-06,1
227,nothing dont be,nothing dont be,0.003115265,0.003115265,1
227,dont be idle,dont be idol,5.78E-06,5.78E-06,1
228,You made that,You maid that,0.014919586,0.023809524,1
228,made that cake,maid that cake,0.00010177,0.000112537,1
228,that cake all,that cake all,0.001685529,0.001685529,1
228,cake all by,cake all by,0.04787234,0.04787234,1
228,all by yourself?,all by yourself?,0.042686399,0.042686399,1
229,None of it,Nun of it,0.014631604,0.000246124,1
229,of it made,of it made,0.000624887,0.000624887,1
229,it made any,it made any,0.005382668,0.005382668,1
229,made any sense,made any sense,0.037528695,0.037528695,1
230,I woke up,I woke up,0.867374754,0.867374754,1
230,woke up in,woke up in,0.063153243,0.063153243,1
230,up in the,up in the,0.295772916,0.295772916,1
230,in the morning,in the mourning,0.003741388,3.42E-06,1
230,the morning and,the mourning and,0.084285146,0.033283834,1
230,morning and the,mourning and the,0.040689016,0.04838013,1
230,and the sun,and the sun,0.000490533,0.000490533,1
230,the sun was,the sun was,0.027186637,0.027186637,1
230,sun was shining,sun was shining,0.13830712,0.13830712,1
231,The two pen,The two pen,5.98E-06,5.98E-06,1
231,two pen pals,two pen pals,0.030877467,0.030877467,1
231,pen pals were,pen pals were,0.000521516,0.000521516,1
231,pals were finally,pals were finally,0.000170765,0.000170765,1
231,were finally able,were finally able,0.101651487,0.101651487,1
231,finally able to,finally able to,0.974928224,0.974928224,1
231,able to meet,able to meat,0.005284972,7.14E-07,1
232,That diamond is,That diamond is,0.16944801,0.16944801,1
232,diamond is not,diamond is not,0.018458891,0.018458891,1
232,is not real,is not reel,0.000626901,3.25E-07,1
232,not real it,not reel it,0.001245657,0.045110675,1
232,real it is,reel it is,0.162871664,0.027486911,1
232,it is just,it is just,0.005885532,0.005885532,1
232,is just a,is just a,0.209255796,0.209255796,1
232,just a very,just a very,0.004122323,0.004122323,1
232,a very good,a very good,0.076141012,0.076141012,1
232,very good counterfeit,very good counterfeit,6.52E-06,6.52E-06,1
232,good counterfeit ,good counterfeit ,0.002590674,0.002590674,1
233,I have a,I have a,0.10077745,0.10077745,1
233,have a pair,have a pear,0.000681297,6.72E-06,1
233,a pair of,a pear of,0.853572045,0.008231825,1
233,pair of matching,pear of matching,0.001368638,0.000562114,1
233,of matching socks,of matching socks,0.002587264,0.002587264,1
234,That mouse could,That mouse could,0.000575705,0.000575705,1
234,mouse could easily,mouse could easily,0.008273894,0.008273894,1
234,could easily be,could easily be,0.254863575,0.254863575,1
234,easily be the,easily be the,0.011137075,0.011137075,1
234,be the eagles,be the eagles,3.57E-06,3.57E-06,1
234,the eagles prey,the eagles pray,1.13E-05,1.13E-05,1
235,Take the faster,Take the faster,2.28E-07,2.28E-07,1
235,the faster route,the faster root,0.000774419,1.65E-06,1
235,faster route on,faster root on,0.000208943,0.002262443,1
235,route on your,root on your,0.015356983,0.034301981,1
235,on your way,on your way,0.012935888,0.012935888,1
235,your way home,your way home,0.010140024,0.010140024,1
